Price,Store ID,UPC,Banner,Region
56.19,40586,835193761,Trader Joes,Texas
20.49,40586,855000437,Trader Joes,Texas
45.19,40586,883647960,Trader Joes,Texas
20.19,40586,631749882,Trader Joes,Texas
14.29,40586,790024227,Trader Joes,Texas
5.49,40586,163383455,Trader Joes,Texas
36.89,40586,676939567,Trader Joes,Texas
19.99,40586,58785197,Trader Joes,Texas
54.49,40586,436491453,Trader Joes,Texas
12.39,40586,426909634,Trader Joes,Texas
19.49,40586,312735668,Trader Joes,Texas
19.19,40586,26132370,Trader Joes,Texas
6.19,40586,643629043,Trader Joes,Texas
54.19,40586,295208432,Trader Joes,Texas
23.29,40586,126967843,Trader Joes,Texas
9.39,40586,673299284,Trader Joes,Texas
39.99,40586,676274385,Trader Joes,Texas
44.19,40586,762710881,Trader Joes,Texas
55.79,40586,39408244,Trader Joes,Texas
46.79,40586,565229692,Trader Joes,Texas
35.69,40586,354716417,Trader Joes,Texas
12.69,40586,575714399,Trader Joes,Texas
30.09,40586,915191199,Trader Joes,Texas
48.79,40586,451469731,Trader Joes,Texas
22.59,40586,268588472,Trader Joes,Texas
25.89,40586,932864695,Trader Joes,Texas
2.59,40586,70848410,Trader Joes,Texas
22.19,40586,700041439,Trader Joes,Texas
16.49,40586,278354885,Trader Joes,Texas
29.79,40586,962019991,Trader Joes,Texas
8.29,40586,27595398,Trader Joes,Texas
0.89,40586,278739906,Trader Joes,Texas
54.19,98638,470178735,Wegmans,Texas
1.29,98638,643896037,Wegmans,Texas
50.39,98638,534500231,Wegmans,Texas
32.09,98638,545133835,Wegmans,Texas
17.09,98638,726593797,Wegmans,Texas
9.39,98638,565170341,Wegmans,Texas
12.09,98638,503736553,Wegmans,Texas
54.89,98638,144644625,Wegmans,Texas
51.39,98638,568256903,Wegmans,Texas
21.99,98638,612017146,Wegmans,Texas
31.49,98638,119616993,Wegmans,Texas
13.69,98638,136528713,Wegmans,Texas
5.59,98638,163383455,Wegmans,Texas
32.59,98638,829968022,Wegmans,Texas
29.39,98638,327470693,Wegmans,Texas
23.29,98638,333967502,Wegmans,Texas
52.89,98638,899956196,Wegmans,Texas
39.29,98638,127838957,Wegmans,Texas
35.89,98638,848280790,Wegmans,Texas
6.29,98638,514805290,Wegmans,Texas
26.59,98638,481217425,Wegmans,Texas
23.59,98638,262051609,Wegmans,Texas
40.49,98638,285195716,Wegmans,Texas
56.19,98638,38126522,Wegmans,Texas
42.59,98638,583333446,Wegmans,Texas
15.89,98638,896974529,Wegmans,Texas
57.29,98638,437067209,Wegmans,Texas
14.19,98638,339400596,Wegmans,Texas
38.99,98638,615121896,Wegmans,Texas
10.79,98638,358265858,Wegmans,Texas
61.39,98638,971923169,Wegmans,Texas
22.29,98638,739054494,Wegmans,Texas
35.29,98638,286798599,Wegmans,Texas
37.79,98638,243785066,Wegmans,Texas
15.29,98638,110354720,Wegmans,Texas
1.89,98638,285638116,Wegmans,Texas
10.39,98638,571896895,Wegmans,Texas
8.89,98638,725772193,Wegmans,Texas
20.89,98638,855000437,Wegmans,Texas
57.29,98638,976976235,Wegmans,Texas
26.39,98638,151145905,Wegmans,Texas
24.39,98638,336912254,Wegmans,Texas
21.69,98638,569684083,Wegmans,Texas
42.49,98638,723419379,Wegmans,Texas
29.79,98638,19911643,Wegmans,Texas
24.39,98638,376153383,Wegmans,Texas
51.89,98638,83141336,Wegmans,Texas
49.79,98638,273984951,Wegmans,Texas
12.99,98638,142231691,Wegmans,Texas
2.89,98638,371212986,Wegmans,Texas
38.59,98638,536411687,Wegmans,Texas
42.09,98638,842621232,Wegmans,Texas
51.19,98638,441404447,Wegmans,Texas
0.89,98638,604272498,Wegmans,Texas
16.79,98638,278354885,Wegmans,Texas
9.49,98638,673299284,Wegmans,Texas
39.39,98638,864892235,Wegmans,Texas
50.69,98638,768900012,Wegmans,Texas
47.29,98638,477539026,Wegmans,Texas
23.99,98638,374144563,Wegmans,Texas
51.19,98638,746763504,Wegmans,Texas
24.39,98638,878698622,Wegmans,Texas
36.69,98638,614290704,Wegmans,Texas
39.99,98638,866416138,Wegmans,Texas
33.89,98638,542244776,Wegmans,Texas
56.09,98638,121620235,Wegmans,Texas
7.89,98638,555173446,Wegmans,Texas
45.09,98638,620047925,Wegmans,Texas
49.79,98638,60912855,Wegmans,Texas
41.49,98638,783899410,Wegmans,Texas
47.69,98638,287415946,Wegmans,Texas
22.69,98638,700041439,Wegmans,Texas
11.39,98638,996849471,Wegmans,Texas
55.09,98638,549838046,Wegmans,Texas
7.39,98638,234070455,Wegmans,Texas
2.89,98638,699701113,Wegmans,Texas
17.59,98638,538593323,Wegmans,Texas
2.39,98638,646431619,Wegmans,Texas
49.79,98638,451469731,Wegmans,Texas
4.99,98638,659422945,Wegmans,Texas
15.39,98638,714264288,Wegmans,Texas
54.89,98638,897021614,Wegmans,Texas
17.69,98638,688858216,Wegmans,Texas
1.59,98638,770347410,Wegmans,Texas
53.99,98638,966807089,Wegmans,Texas
38.49,98638,514293895,Wegmans,Texas
57.89,98638,160430177,Wegmans,Texas
21.39,98638,899571200,Wegmans,Texas
19.59,98638,94769945,Wegmans,Texas
47.99,98638,269161785,Wegmans,Texas
54.69,98638,917901226,Wegmans,Texas
11.39,98638,95862680,Wegmans,Texas
31.69,98638,107865183,Wegmans,Texas
14.39,98638,789986401,Wegmans,Texas
38.09,98638,95658838,Wegmans,Texas
45.69,98638,223905761,Wegmans,Texas
5.09,98638,11873171,Wegmans,Texas
56.19,98638,266788198,Wegmans,Texas
20.49,98638,435304991,Wegmans,Texas
40.89,98638,700311165,Wegmans,Texas
30.29,98638,56176612,Wegmans,Texas
17.29,98638,850860889,Wegmans,Texas
7.49,98638,381867389,Wegmans,Texas
15.79,98638,582214622,Wegmans,Texas
13.29,98638,929137671,Wegmans,Texas
12.19,98638,523773926,Wegmans,Texas
42.29,98638,865020811,Wegmans,Texas
31.69,98638,130358296,Wegmans,Texas
43.79,98638,992125856,Wegmans,Texas
58.49,98638,421176959,Wegmans,Texas
48.39,98638,742030365,Wegmans,Texas
14.79,98638,25023603,Wegmans,Texas
5.09,98638,513172706,Wegmans,Texas
1.89,98638,375780233,Wegmans,Texas
15.89,98638,740153739,Wegmans,Texas
21.79,98638,54236183,Wegmans,Texas
48.99,98638,963858888,Wegmans,Texas
38.39,98638,433536637,Wegmans,Texas
50.89,98638,801329171,Wegmans,Texas
56.99,98638,353626798,Wegmans,Texas
22.29,98638,39601228,Wegmans,Texas
38.39,98638,856365324,Wegmans,Texas
16.69,98638,931390073,Wegmans,Texas
52.79,98638,176351627,Wegmans,Texas
30.39,98638,132458395,Wegmans,Texas
13.89,98638,458313112,Wegmans,Texas
6.39,98638,277132090,Wegmans,Texas
3.09,98638,69037528,Wegmans,Texas
55.09,98638,714138116,Wegmans,Texas
12.79,98638,60042797,Wegmans,Texas
37.39,98638,44276570,Wegmans,Texas
17.49,98638,152458350,Wegmans,Texas
43.59,98638,895637329,Wegmans,Texas
43.19,98638,173173585,Wegmans,Texas
57.69,98638,492209870,Wegmans,Texas
2.49,98638,377295085,Wegmans,Texas
23.79,98638,627416688,Wegmans,Texas
56.89,98638,130318597,Wegmans,Texas
4.29,98638,864128161,Wegmans,Texas
1.79,98638,355520088,Wegmans,Texas
21.29,98638,827352822,Wegmans,Texas
26.89,98638,40555797,Wegmans,Texas
4.29,98638,790066655,Wegmans,Texas
26.69,98638,808976577,Wegmans,Texas
33.09,98638,373656227,Wegmans,Texas
19.59,98638,588225773,Wegmans,Texas
10.49,98638,708247357,Wegmans,Texas
26.09,98638,361415663,Wegmans,Texas
1.09,98638,77460052,Wegmans,Texas
39.59,98638,365185443,Wegmans,Texas
40.69,98638,584200676,Wegmans,Texas
39.59,98638,321130189,Wegmans,Texas
7.89,98638,207648093,Wegmans,Texas
50.19,98638,429624919,Wegmans,Texas
2.89,98638,541222561,Wegmans,Texas
51.19,98638,304468559,Wegmans,Texas
34.69,98638,81927167,Wegmans,Texas
38.49,98638,678530217,Wegmans,Texas
54.79,98638,112817865,Wegmans,Texas
37.89,98638,172380215,Wegmans,Texas
19.99,98638,929338551,Wegmans,Texas
12.79,98638,996262978,Wegmans,Texas
23.49,98638,627807402,Wegmans,Texas
18.29,98638,441168504,Wegmans,Texas
55.09,98638,591915659,Wegmans,Texas
34.39,98638,529968586,Wegmans,Texas
53.19,98638,432934258,Wegmans,Texas
46.99,98638,391122766,Wegmans,Texas
46.19,98638,883647960,Wegmans,Texas
37.39,98638,303748850,Wegmans,Texas
37.49,98638,222633181,Wegmans,Texas
3.69,98638,749696942,Wegmans,Texas
53.99,98638,629512894,Wegmans,Texas
53.69,98638,504139198,Wegmans,Texas
56.59,98638,132112942,Wegmans,Texas
28.99,98638,364526351,Wegmans,Texas
22.19,98638,967167461,Wegmans,Texas
47.09,98638,436463728,Wegmans,Texas
32.79,98638,959211839,Wegmans,Texas
43.79,98638,298558534,Wegmans,Texas
13.09,98638,252888653,Wegmans,Texas
42.89,98638,790347148,Wegmans,Texas
22.09,98638,105664025,Wegmans,Texas
11.89,98638,44385546,Wegmans,Texas
38.79,98638,514912132,Wegmans,Texas
23.69,98638,986041768,Wegmans,Texas
25.79,98638,654483249,Wegmans,Texas
30.49,98638,541553073,Wegmans,Texas
52.99,98638,802480036,Wegmans,Texas
0.69,98638,902552274,Wegmans,Texas
27.99,98638,675134953,Wegmans,Texas
23.99,98638,365630841,Wegmans,Texas
27.39,98638,697589645,Wegmans,Texas
52.39,98638,778006625,Wegmans,Texas
19.89,98638,312735668,Wegmans,Texas
38.09,98638,854985252,Wegmans,Texas
13.39,98638,663501723,Wegmans,Texas
15.59,98638,252280717,Wegmans,Texas
14.69,98638,338728090,Wegmans,Texas
56.19,98638,99830442,Wegmans,Texas
8.79,98638,222180587,Wegmans,Texas
21.59,98638,711957058,Wegmans,Texas
29.79,98638,839680734,Wegmans,Texas
20.29,98638,617543188,Wegmans,Texas
23.89,98638,531197407,Wegmans,Texas
14.59,98638,790024227,Wegmans,Texas
9.49,98638,628622442,Wegmans,Texas
13.29,98638,437172755,Wegmans,Texas
31.89,98638,977134983,Wegmans,Texas
28.89,98638,354630366,Wegmans,Texas
35.79,98638,554753210,Wegmans,Texas
23.79,98638,126967843,Wegmans,Texas
13.89,98638,926444424,Wegmans,Texas
5.19,98638,861024387,Wegmans,Texas
12.39,98638,634830299,Wegmans,Texas
33.59,98638,445351739,Wegmans,Texas
42.29,98638,849702242,Wegmans,Texas
28.59,98638,171858013,Wegmans,Texas
26.79,98638,217512347,Wegmans,Texas
53.89,98638,88576101,Wegmans,Texas
23.09,98638,268588472,Wegmans,Texas
37.99,98638,38399923,Wegmans,Texas
26.79,98638,654081535,Wegmans,Texas
15.89,98638,421938798,Wegmans,Texas
26.79,98638,154602616,Wegmans,Texas
24.69,98638,966125119,Wegmans,Texas
14.99,98638,306887951,Wegmans,Texas
30.39,98638,962019991,Wegmans,Texas
30.69,98638,915191199,Wegmans,Texas
45.69,98638,43366358,Wegmans,Texas
14.29,98638,574169049,Wegmans,Texas
29.69,98638,375916960,Wegmans,Texas
32.59,98638,736362595,Wegmans,Texas
23.79,98638,473279874,Wegmans,Texas
16.49,98638,917211564,Wegmans,Texas
37.69,98638,897422303,Wegmans,Texas
10.89,98638,849299370,Wegmans,Texas
25.99,98638,929458444,Wegmans,Texas
2.39,98638,243131192,Wegmans,Texas
1.99,98638,226080317,Wegmans,Texas
54.49,98638,218294289,Wegmans,Texas
10.99,98638,259287413,Wegmans,Texas
34.29,98638,244899396,Wegmans,Texas
6.89,98638,157129774,Wegmans,Texas
35.29,98638,301161010,Wegmans,Texas
29.49,98638,812183948,Wegmans,Texas
51.79,98638,655347860,Wegmans,Texas
29.19,98638,142252924,Wegmans,Texas
44.09,98638,549873373,Wegmans,Texas
35.79,98638,90756884,Wegmans,Texas
36.49,98638,451026029,Wegmans,Texas
25.19,98638,877162041,Wegmans,Texas
27.49,98638,975326196,Wegmans,Texas
34.69,98638,213387822,Wegmans,Texas
8.89,98638,821096485,Wegmans,Texas
47.59,98638,169472387,Wegmans,Texas
36.49,98638,966176819,Wegmans,Texas
55.19,98638,461128883,Wegmans,Texas
4.29,98638,310069491,Wegmans,Texas
39.19,98638,643891644,Wegmans,Texas
18.99,98638,115104280,Wegmans,Texas
4.29,98638,488377803,Wegmans,Texas
53.59,98638,827980895,Wegmans,Texas
19.09,98638,517769564,Wegmans,Texas
14.59,98638,650943158,Wegmans,Texas
25.69,98638,505693127,Wegmans,Texas
9.99,98638,120290503,Wegmans,Texas
44.19,98638,821504223,Wegmans,Texas
3.49,98638,16829288,Wegmans,Texas
18.99,98638,745216676,Wegmans,Texas
38.49,98638,443127155,Wegmans,Texas
27.19,98638,277014097,Wegmans,Texas
47.09,98638,101201265,Wegmans,Texas
39.89,98638,541944658,Wegmans,Texas
12.69,98638,387815880,Wegmans,Texas
36.79,98638,503966459,Wegmans,Texas
20.39,98638,58785197,Wegmans,Texas
19.59,98638,124052151,Wegmans,Texas
27.79,98638,843645850,Wegmans,Texas
24.09,98638,576244412,Wegmans,Texas
58.29,98638,739430945,Wegmans,Texas
4.79,98638,236468029,Wegmans,Texas
55.39,98638,94849573,Wegmans,Texas
19.29,98638,959054260,Wegmans,Texas
56.69,98638,254804864,Wegmans,Texas
14.09,98638,125829867,Wegmans,Texas
8.99,98638,768628469,Wegmans,Texas
2.99,98638,421047592,Wegmans,Texas
52.89,98638,731963540,Wegmans,Texas
6.49,98638,296821950,Wegmans,Texas
45.79,98638,557394018,Wegmans,Texas
39.89,98638,508453812,Wegmans,Texas
14.39,98638,246585815,Wegmans,Texas
48.19,98638,826777526,Wegmans,Texas
45.09,98638,762710881,Wegmans,Texas
27.89,98638,810777505,Wegmans,Texas
51.59,98638,124091247,Wegmans,Texas
35.99,98638,587816654,Wegmans,Texas
48.59,98638,311149036,Wegmans,Texas
12.59,98638,426909634,Wegmans,Texas
40.69,98638,258597638,Wegmans,Texas
8.09,98638,371889838,Wegmans,Texas
18.99,98638,285189163,Wegmans,Texas
36.19,98638,106599165,Wegmans,Texas
1.59,98638,45845527,Wegmans,Texas
34.99,98638,291765113,Wegmans,Texas
3.59,98638,205698731,Wegmans,Texas
19.29,98638,352259734,Wegmans,Texas
6.69,98638,227635624,Wegmans,Texas
17.39,98638,708930835,Wegmans,Texas
53.79,98638,514987291,Wegmans,Texas
29.19,98638,812264326,Wegmans,Texas
50.49,98638,980150388,Wegmans,Texas
19.29,98638,677674656,Wegmans,Texas
6.29,98638,746596885,Wegmans,Texas
12.49,98638,93351329,Wegmans,Texas
26.99,98638,518047270,Wegmans,Texas
12.89,98638,575714399,Wegmans,Texas
54.89,98638,587031338,Wegmans,Texas
48.39,98638,685061388,Wegmans,Texas
17.59,98638,16482322,Wegmans,Texas
27.59,98638,644054876,Wegmans,Texas
11.29,98638,373413450,Wegmans,Texas
50.49,98638,849425547,Wegmans,Texas
48.69,98638,22976162,Wegmans,Texas
2.89,98638,864093895,Wegmans,Texas
17.19,98638,234033889,Wegmans,Texas
54.49,98638,726107443,Wegmans,Texas
29.39,98638,764530996,Wegmans,Texas
50.69,98638,737234743,Wegmans,Texas
28.99,98638,430094535,Wegmans,Texas
16.29,98638,916097175,Wegmans,Texas
55.99,98638,881539712,Wegmans,Texas
7.69,98638,748626363,Wegmans,Texas
16.79,98638,599052834,Wegmans,Texas
40.29,98638,564734116,Wegmans,Texas
49.49,98638,681789308,Wegmans,Texas
32.09,98638,240924482,Wegmans,Texas
36.09,98638,687061455,Wegmans,Texas
55.49,98638,506238955,Wegmans,Texas
42.59,98638,189565540,Wegmans,Texas
6.29,98638,311625369,Wegmans,Texas
1.19,98638,979616943,Wegmans,Texas
8.69,98638,713032211,Wegmans,Texas
57.49,98638,456113225,Wegmans,Texas
47.99,98638,749133422,Wegmans,Texas
55.49,98638,193736714,Wegmans,Texas
56.09,98638,797375865,Wegmans,Texas
51.29,98638,300702726,Wegmans,Texas
26.89,98638,397250295,Wegmans,Texas
7.89,98638,21872584,Wegmans,Texas
23.99,98638,99583114,Wegmans,Texas
2.49,98638,302256456,Wegmans,Texas
54.19,98638,533704030,Wegmans,Texas
53.49,98638,506732002,Wegmans,Texas
51.69,98638,120596009,Wegmans,Texas
34.09,98638,992105314,Wegmans,Texas
51.59,98638,952287274,Wegmans,Texas
36.49,98638,958194401,Wegmans,Texas
32.69,98638,785234168,Wegmans,Texas
1.99,98638,60168857,Wegmans,Texas
5.19,98638,16999755,Wegmans,Texas
53.09,98638,305310988,Wegmans,Texas
57.89,98638,165324638,Wegmans,Texas
30.49,98638,486482090,Wegmans,Texas
30.49,98638,349132748,Wegmans,Texas
6.19,98638,338863686,Wegmans,Texas
11.39,98638,98164748,Wegmans,Texas
7.89,98638,296847415,Wegmans,Texas
44.99,98638,59479815,Wegmans,Texas
33.79,98638,171059624,Wegmans,Texas
8.39,98638,949435750,Wegmans,Texas
12.69,98638,581030587,Wegmans,Texas
5.39,98638,238245641,Wegmans,Texas
26.49,98638,932864695,Wegmans,Texas
0.99,98638,278739906,Wegmans,Texas
36.79,98638,221349675,Wegmans,Texas
11.69,98638,218958254,Wegmans,Texas
57.89,98638,838460068,Wegmans,Texas
32.59,98638,182310151,Wegmans,Texas
13.99,98638,373709792,Wegmans,Texas
50.99,98638,486230490,Wegmans,Texas
18.89,98638,312567137,Wegmans,Texas
52.19,98638,272466316,Wegmans,Texas
43.79,98638,546802474,Wegmans,Texas
16.99,98638,25313327,Wegmans,Texas
41.89,98638,340260209,Wegmans,Texas
58.39,98638,768879663,Wegmans,Texas
40.79,98638,676274385,Wegmans,Texas
6.79,98638,647962512,Wegmans,Texas
20.89,98638,447858500,Wegmans,Texas
55.29,98638,27866264,Wegmans,Texas
38.69,98638,827531126,Wegmans,Texas
28.69,98638,197321036,Wegmans,Texas
36.89,98638,981620604,Wegmans,Texas
22.29,98638,61278034,Wegmans,Texas
32.39,98638,771066892,Wegmans,Texas
37.69,98638,250622702,Wegmans,Texas
25.19,98638,306137567,Wegmans,Texas
35.69,98638,774342015,Wegmans,Texas
9.59,98638,564014969,Wegmans,Texas
18.59,98638,943281894,Wegmans,Texas
24.09,98638,912415151,Wegmans,Texas
6.29,98638,643629043,Wegmans,Texas
36.39,98638,354716417,Wegmans,Texas
29.39,98638,500505797,Wegmans,Texas
16.49,98638,765958220,Wegmans,Texas
11.09,98638,695599406,Wegmans,Texas
31.79,98638,698510708,Wegmans,Texas
55.79,98638,936330605,Wegmans,Texas
7.79,98638,16729338,Wegmans,Texas
48.19,98638,374824958,Wegmans,Texas
36.19,98638,574686428,Wegmans,Texas
32.59,98638,240879755,Wegmans,Texas
33.89,98638,481195187,Wegmans,Texas
30.29,98638,327660050,Wegmans,Texas
58.19,98638,276801250,Wegmans,Texas
51.69,98638,131820869,Wegmans,Texas
46.69,98638,162356142,Wegmans,Texas
3.39,98638,376311065,Wegmans,Texas
51.59,98638,298650567,Wegmans,Texas
31.69,98638,468699741,Wegmans,Texas
20.69,98638,277394644,Wegmans,Texas
22.69,98638,245619737,Wegmans,Texas
19.99,98638,826114350,Wegmans,Texas
29.49,98638,300970093,Wegmans,Texas
45.29,98638,791901779,Wegmans,Texas
17.89,98638,848007798,Wegmans,Texas
15.39,98638,923891080,Wegmans,Texas
18.79,98638,420577775,Wegmans,Texas
24.29,98638,441772088,Wegmans,Texas
25.39,98638,894150291,Wegmans,Texas
20.59,98638,631749882,Wegmans,Texas
44.89,98638,201346142,Wegmans,Texas
49.99,98638,86262532,Wegmans,Texas
58.39,98638,676268953,Wegmans,Texas
17.99,98638,766810433,Wegmans,Texas
36.09,98638,396134202,Wegmans,Texas
46.69,98638,494020899,Wegmans,Texas
54.79,98638,227818213,Wegmans,Texas
42.09,98638,938758588,Wegmans,Texas
49.39,98638,300705072,Wegmans,Texas
28.19,98638,416414679,Wegmans,Texas
24.09,98638,859607186,Wegmans,Texas
33.29,98638,516205909,Wegmans,Texas
39.69,98638,414105716,Wegmans,Texas
17.99,98638,48258595,Wegmans,Texas
14.99,98638,667968672,Wegmans,Texas
38.29,98638,990258086,Wegmans,Texas
19.19,98638,683810722,Wegmans,Texas
36.89,98638,988776021,Wegmans,Texas
36.89,98638,827898456,Wegmans,Texas
3.29,98638,924190396,Wegmans,Texas
14.69,98638,763083923,Wegmans,Texas
21.59,98638,63494206,Wegmans,Texas
39.89,98638,339765937,Wegmans,Texas
54.09,98638,350639776,Wegmans,Texas
34.59,98638,109076038,Wegmans,Texas
13.49,98638,251180255,Wegmans,Texas
34.79,98638,460807284,Wegmans,Texas
58.19,98638,981510405,Wegmans,Texas
7.99,98638,196407931,Wegmans,Texas
1.39,98638,509116779,Wegmans,Texas
12.09,98638,447640332,Wegmans,Texas
22.09,98638,812817987,Wegmans,Texas
15.89,98638,303796970,Wegmans,Texas
57.19,98638,986134213,Wegmans,Texas
47.89,98638,538783344,Wegmans,Texas
19.89,98638,680584021,Wegmans,Texas
4.99,98638,383194572,Wegmans,Texas
35.99,98638,645118810,Wegmans,Texas
32.99,98638,599921977,Wegmans,Texas
50.79,98638,531867954,Wegmans,Texas
41.29,98638,804094528,Wegmans,Texas
21.79,98638,923314883,Wegmans,Texas
28.59,98638,16900911,Wegmans,Texas
55.59,98638,773828271,Wegmans,Texas
30.89,98638,57394222,Wegmans,Texas
37.39,98638,509419735,Wegmans,Texas
15.79,98638,805082512,Wegmans,Texas
25.29,98638,507203618,Wegmans,Texas
57.29,98638,625438627,Wegmans,Texas
24.89,98638,87093736,Wegmans,Texas
55.99,98638,616240709,Wegmans,Texas
10.69,98638,62068892,Wegmans,Texas
30.59,98638,783399454,Wegmans,Texas
26.49,98638,757630984,Wegmans,Texas
40.29,98638,74029795,Wegmans,Texas
44.59,98638,870595943,Wegmans,Texas
22.69,98638,645331356,Wegmans,Texas
56.29,98638,383815591,Wegmans,Texas
47.59,98638,887149013,Wegmans,Texas
27.59,98638,678539677,Wegmans,Texas
33.99,98638,403149940,Wegmans,Texas
26.99,98638,256779462,Wegmans,Texas
52.89,98638,214212433,Wegmans,Texas
36.19,98638,489398729,Wegmans,Texas
16.29,98638,962420701,Wegmans,Texas
28.79,98638,716383928,Wegmans,Texas
26.59,98638,763210027,Wegmans,Texas
39.69,98638,152181269,Wegmans,Texas
1.89,98638,888354959,Wegmans,Texas
39.39,98638,475672709,Wegmans,Texas
44.09,98638,813117592,Wegmans,Texas
46.79,98638,62563085,Wegmans,Texas
30.89,98638,325885139,Wegmans,Texas
37.29,98638,238497653,Wegmans,Texas
17.69,98638,525505777,Wegmans,Texas
3.39,98638,353556196,Wegmans,Texas
51.59,98638,881311707,Wegmans,Texas
4.19,98638,484526970,Wegmans,Texas
44.79,98638,688174297,Wegmans,Texas
24.39,98638,311693284,Wegmans,Texas
40.89,98638,571419391,Wegmans,Texas
51.49,98638,242277190,Wegmans,Texas
2.99,98638,906234211,Wegmans,Texas
52.49,98638,305207870,Wegmans,Texas
40.99,98638,975793603,Wegmans,Texas
6.79,98638,838729004,Wegmans,Texas
26.39,98638,840138489,Wegmans,Texas
51.99,98638,81313305,Wegmans,Texas
35.69,98638,376851918,Wegmans,Texas
52.69,98638,955026913,Wegmans,Texas
44.49,98638,323385020,Wegmans,Texas
45.19,98638,905914857,Wegmans,Texas
1.59,98638,762004012,Wegmans,Texas
27.69,98638,832713642,Wegmans,Texas
18.59,98638,852479948,Wegmans,Texas
46.09,98638,395790602,Wegmans,Texas
32.29,98638,965083187,Wegmans,Texas
2.99,98638,651936351,Wegmans,Texas
49.79,98638,224558960,Wegmans,Texas
44.49,98638,690392986,Wegmans,Texas
38.29,98638,314205929,Wegmans,Texas
9.59,98638,905792642,Wegmans,Texas
4.79,98638,649976289,Wegmans,Texas
46.79,98638,723934665,Wegmans,Texas
26.89,98638,19982129,Wegmans,Texas
28.49,98638,704505214,Wegmans,Texas
24.89,98638,256001467,Wegmans,Texas
37.49,98638,237280009,Wegmans,Texas
21.69,98638,110497121,Wegmans,Texas
24.69,98638,428456157,Wegmans,Texas
25.99,98638,774949377,Wegmans,Texas
41.89,98638,514730047,Wegmans,Texas
22.39,98638,795937333,Wegmans,Texas
0.89,98638,499640947,Wegmans,Texas
2.99,98638,622287285,Wegmans,Texas
27.89,98638,727229928,Wegmans,Texas
50.59,98638,299905463,Wegmans,Texas
45.99,98638,346844734,Wegmans,Texas
54.79,98638,65837987,Wegmans,Texas
18.59,98638,213048650,Wegmans,Texas
38.19,98638,872889619,Wegmans,Texas
41.69,98638,193724353,Wegmans,Texas
27.29,98638,503341824,Wegmans,Texas
15.99,98638,333868779,Wegmans,Texas
57.49,98638,269567447,Wegmans,Texas
48.19,98638,506754007,Wegmans,Texas
26.19,98638,641131808,Wegmans,Texas
7.39,98638,477638150,Wegmans,Texas
18.69,98638,927693101,Wegmans,Texas
23.49,98638,230451071,Wegmans,Texas
18.49,98638,308185637,Wegmans,Texas
57.29,98638,377365657,Wegmans,Texas
16.39,98638,386428225,Wegmans,Texas
57.29,98638,421428384,Wegmans,Texas
51.69,98638,861871758,Wegmans,Texas
19.89,98638,678675568,Wegmans,Texas
49.49,98638,200253393,Wegmans,Texas
47.19,98638,886105169,Wegmans,Texas
11.39,98638,69584995,Wegmans,Texas
36.59,98638,164485660,Wegmans,Texas
19.79,98638,130186387,Wegmans,Texas
56.19,98638,495847520,Wegmans,Texas
35.89,98638,392781848,Wegmans,Texas
17.09,98638,144575642,Wegmans,Texas
2.99,98638,17066659,Wegmans,Texas
55.89,98638,162045248,Wegmans,Texas
16.09,98638,446836510,Wegmans,Texas
18.79,98638,113921219,Wegmans,Texas
2.19,98638,784408530,Wegmans,Texas
2.59,98638,86858655,Wegmans,Texas
40.59,98638,311226396,Wegmans,Texas
17.49,98638,793865483,Wegmans,Texas
5.19,98638,363196884,Wegmans,Texas
21.99,98638,728311671,Wegmans,Texas
48.99,98638,48013704,Wegmans,Texas
39.49,98638,479749486,Wegmans,Texas
10.39,98638,633357974,Wegmans,Texas
52.59,98638,545319478,Wegmans,Texas
26.59,98638,857721983,Wegmans,Texas
25.79,98638,685715810,Wegmans,Texas
36.39,98638,321012038,Wegmans,Texas
55.59,98638,436491453,Wegmans,Texas
57.49,98638,302857528,Wegmans,Texas
46.69,98638,363461563,Wegmans,Texas
10.49,98638,702239031,Wegmans,Texas
26.59,98638,129833275,Wegmans,Texas
9.09,98638,265077864,Wegmans,Texas
46.89,98638,448330081,Wegmans,Texas
54.99,98638,987411986,Wegmans,Texas
55.59,98638,70124770,Wegmans,Texas
3.69,98638,47174618,Wegmans,Texas
36.39,98638,474794200,Wegmans,Texas
27.19,98638,283434497,Wegmans,Texas
17.39,98638,874971914,Wegmans,Texas
28.89,98638,909199429,Wegmans,Texas
27.19,98638,45509167,Wegmans,Texas
29.29,98638,942541787,Wegmans,Texas
14.49,98638,434688119,Wegmans,Texas
43.99,98638,581614281,Wegmans,Texas
55.29,98638,295208432,Wegmans,Texas
45.89,98638,817674221,Wegmans,Texas
26.39,98638,714768657,Wegmans,Texas
39.99,98638,827631041,Wegmans,Texas
8.79,98638,526069074,Wegmans,Texas
53.29,98638,26959766,Wegmans,Texas
5.79,98638,19696884,Wegmans,Texas
7.79,98638,737000536,Wegmans,Texas
26.49,98638,200282631,Wegmans,Texas
38.39,98638,292740862,Wegmans,Texas
19.79,98638,151287985,Wegmans,Texas
44.59,98638,963229417,Wegmans,Texas
26.49,98638,574404121,Wegmans,Texas
44.09,98638,606279907,Wegmans,Texas
6.19,98638,918833743,Wegmans,Texas
53.89,98638,795655973,Wegmans,Texas
45.09,98638,275219414,Wegmans,Texas
33.19,98638,842968031,Wegmans,Texas
11.49,98638,555531366,Wegmans,Texas
39.89,98638,205812283,Wegmans,Texas
